0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00130833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00261666666666667,1.93712789502345e-11,-2.72317501227702e-11,4.95610888575449e-10,4.38868796591027e-09,2.58038395053757e-09,-1.8120479557109e-10,1.93828052499882e-11,2.72336429639859e-11,4.95614603513934e-10,-4.38868508517929e-09,2.58038725187545e-09,1.81230451149886e-10,-3.56482249783418e-10,-2.35795246747765e-10,-6.57670695333536e-11,3.98959265339624e-11,-4.06204166634073e-09,2.7979233819425e-09,1.93313533941078e-10,-1.57561056030911e-10,-2.09251864800952e-13,4.04127273407342e-10,-3.93679971447683e-10,-5.35674363300487e-10,2.86081479329284e-08,4.82150267005955e-14,2.90870648889612e-07,3.06811531503335e-13,4.20180195557619e-07,3.11212170373564e-13,1.19820642888183e-15,4.69791513195781e-10,1.25695416573599e-15
0.003925,8.69659645369916e-11,-1.69486452959786e-10,3.64792940607013e-09,3.33667875772597e-08,2.06111865260298e-08,-1.19028097413793e-09,8.72403796552397e-11,1.69335038836498e-10,3.64524335042498e-09,-3.33857526039664e-08,2.0628103929005e-08,1.18945482847086e-09,-2.68253532576892e-09,-1.75970840858447e-09,-4.79578233728584e-10,5.26727242591719e-10,-3.08596959127354e-08,2.13341279936997e-08,1.45318943564225e-09,-1.18430847833899e-09,-2.24242238720486e-12,3.13411951891326e-09,-2.95786089298512e-09,-4.02901616565971e-09,1.96527839247781e-07,1.2356478455763e-10,1.94708244310523e-06,-7.51715219003186e-10,2.86116699938561e-06,-8.32559169945529e-11,-4.84968807919706e-13,3.63044812415843e-09,-4.77440232952784e-14
0.00523333333333333,1.86465968528756e-11,-5.33622813150782e-10,1.43921971707678e-08,1.38147776328698e-07,8.95427966627967e-08,-3.83840326410185e-09,2.03304519606066e-11,5.32478255131199e-10,1.43726983124314e-08,-1.38284612405017e-07,8.9664733724312e-08,3.83180920275993e-09,-1.08887925222895e-08,-7.01720238190523e-09,-1.8609034990365e-09,2.99685689878028e-09,-1.26966232821674e-07,8.82927587797154e-08,5.81815496346277e-09,-4.74096968031237e-09,-1.11279668691424e-11,1.29211234412045e-08,-1.18373343502958e-08,-1.61378598574707e-08,7.14393126296296e-07,8.8996442167766e-10,6.88585697170281e-06,-5.43907447639686e-09,1.03416959233356e-05,-6.0565369683662e-10,-3.53228397131018e-12,1.50015588796465e-08,-3.73892156432676e-13
0.00654166666666667,-1.25798615785497e-09,-1.16212040416239e-09,4.18575395175743e-08,4.23428325272515e-07,2.85590255500358e-07,-7.56500980755868e-09,-1.25194757196589e-09,1.15766266644032e-09,4.1782740458005e-08,-4.23951514114985e-07,2.86056377086879e-07,7.53900034762709e-09,-3.23752379617494e-08,-2.02453979918483e-08,-5.18416524145651e-09,1.13142773095566e-08,-3.84114546449369e-07,2.690864824317e-07,1.68275875235028e-08,-1.37094929508528e-08,-3.67102948523892e-11,3.84503032801619e-08,-3.42251512782078e-08,-4.66880051849279e-08,1.87737169262375e-06,3.40097293037276e-09,1.75948757339035e-05,-2.08483507357102e-08,2.71519916391345e-05,-2.31420070214327e-09,-1.35608064624084e-11,4.4913546800165e-08,-1.46098508437737e-12
0.00785,-7.03349332692492e-09,-1.99164114359911e-09,1.02163171300737e-07,1.08213955848765e-06,7.51138835839604e-07,-7.25993582379288e-09,-7.01745894863195e-09,1.97919131153712e-09,1.0195622767817e-07,-1.08358342059916e-06,7.52425162417515e-07,7.18700438604532e-09,-7.95423375672161e-08,-4.76600294440855e-08,-1.16603078241359e-08,3.34572979199925e-08,-9.63134980927915e-07,6.80202589964023e-07,3.9747158389988e-08,-3.23738780480155e-08,-9.42284401960209e-11,9.36003935193092e-08,-8.08192923508616e-08,-1.10296227164046e-07,4.04629069444211e-06,9.38344277970601e-09,3.68621979171284e-05,-5.76816946386402e-08,5.87569797843963e-05,-6.367567679017e-09,-3.75257462861491e-11,1.10037381137713e-07,-4.06415824771211e-12
0.00915833333333333,-2.47012579777451e-08,-2.82981668057474e-09,2.22171268563335e-07,2.43876518697004e-06,1.72581703573846e-06,1.14220705956892e-08,-2.46660965626414e-08,2.80144420332672e-09,2.21703086957482e-07,-2.44202501540463e-06,1.72872125314964e-06,-1.15884916513101e-08,-1.71409794735062e-07,-9.73560825269102e-08,-2.24904840992825e-08,8.36610575107923e-08,-2.12183287565711e-06,1.51103422465429e-06,8.1679147265176e-08,-6.65052806620711e-08,-2.04595121974312e-10,1.98909021517422e-07,-1.66044234982274e-07,-2.26671873654147e-07,7.62656930508604e-06,2.11813656892315e-08,6.75332938998159e-05,-1.30562173729643e-07,0.000111665952466925,-1.43193720866334e-08,-8.48980513615244e-11,2.34831703647886e-07,-9.20257586889432e-12
0.0104666666666667,-6.76948838179857e-08,-3.30788187492037e-09,4.42981495222084e-07,4.99188737540576e-06,3.57889273895439e-06,7.7273229855134e-08,-6.76273230540013e-08,3.25153406147423e-09,4.42057517715195e-07,-4.9983099082143e-06,3.58461484854959e-06,-7.76038905322332e-08,-3.35006393156705e-07,-1.78946108267305e-07,-3.85737284656135e-08,1.84375618269812e-07,-4.24115091391339e-06,3.04544071579623e-06,1.51543465816355e-07,-1.23340819858263e-07,-3.94455316558001e-10,3.82990871605991e-07,-3.08008933198132e-07,-4.20559094273749e-07,1.30474694332735e-05,4.17243432343049e-08,0.000112360193887157,-2.5789351325154e-07,0.000193235471135856,-2.80859367127274e-08,-1.67543483706759e-10,4.52807726266884e-07,-1.81437842678562e-11
0.011775,-1.56827906381117e-07,-2.93007609576559e-09,8.23111179655956e-07,9.44671838864035e-06,6.83341570550724e-06,2.37779393951833e-07,-1.56710017781774e-07,2.8287421533084e-09,8.21458979780029e-07,-9.45818719993312e-06,6.84363412264215e-06,-2.38374243759246e-07,-6.06162493120457e-07,-3.03001653101522e-07,-6.02555736211808e-08,3.6785438916731e-07,-7.84233304222431e-06,5.67911134722006e-06,2.59893167503484e-07,-2.11428545903997e-07,-6.95989928174887e-10,6.83332119904184e-07,-5.28128494617878e-07,-7.21221190014091e-07,2.07405352243887e-05,7.44931647590422e-08,0.00017395707176591,-4.61697330323267e-07,0.000311377965263634,-4.99123764347488e-08,-2.99580585883347e-10,8.07474658554978e-07,-3.23886235600784e-11
