0,0,0
0.00130833333333333,0,0
0.00261666666666667,0,0
0.003925,0,0
0.00523333333333333,0,0
0.00654166666666667,0,0
0.00785,0,0
0.00915833333333333,0,0
0.0104666666666667,0,0
0.011775,0,0
0.0130833333333333,0,0
0.0143916666666667,0,0
0.0157,0,0
0.0170083333333333,0,0
0.0183166666666667,0,0
0.019625,0,0
0.0209333333333333,0,0
0.0222416666666667,0,0
0.02355,0,0
0.0248583333333333,0,0
0.0261666666666667,0,0
0.027475,0,0
0.0287833333333333,0,0
0.0300916666666667,0,0
0.0314,0,0
0.0327083333333333,0,0
0.0340166666666667,0,0
0.035325,0,0
0.0366333333333333,0,0
0.0379416666666667,0,0
0.03925,0,0
0.0405583333333333,0,0
0.0418666666666667,0,0
0.043175,0,0
0.0444833333333333,0,0
0.0457916666666667,0,0
0.0471,0,0
0.0484083333333333,0,0
0.0497166666666667,0,0
0.051025,0,0
0.0523333333333333,0,0
0.0536416666666667,0,0
0.05495,0,0
0.0562583333333333,0,0
0.0575666666666667,0,0
0.058875,0,0
0.0601833333333333,0,0
0.0614916666666667,0,0
0.0628,0,0
0.0641083333333333,0,0
0.0654166666666667,0,0
0.066725,0,0
0.0680333333333333,0,0
0.0693416666666667,0,0
0.07065,0,0
0.0719583333333333,0,0
0.0732666666666667,0,0
0.074575,0,0
0.0758833333333333,0,0
0.0771916666666667,0,0
0.0785,0,0
0.0798083333333333,0,0
0.0811166666666667,0,0
0.082425,0,0
0.0837333333333333,0,0
0.0850416666666667,0,0
0.08635,0,0
0.0876583333333333,0,0
0.0889666666666667,0,0
0.090275,0,0
0.0915833333333333,0,0
0.0928916666666667,0,0
0.0942,0,0
0.0955083333333333,0,0
0.0968166666666667,0,0
0.098125,0,0
0.0994333333333333,0,0
0.100741666666667,0,0
0.10205,0,0
0.103358333333333,0,0
0.104666666666667,0,0
0.105975,0,0
0.107283333333333,0,0
0.108591666666667,0,0
0.1099,0,0
0.111208333333333,0,0
0.112516666666667,0,0
0.113825,0,0
0.115133333333333,0,0
0.116441666666667,0,0
0.11775,0,0
0.119058333333333,0,0
0.120366666666667,0,0
0.121675,0,0
0.122983333333333,0,0
